Term,Adjusted P-value,P-value,Odds Ratio,Combined Score,Overlap,Genes,library,set_label
Lipoprotein Localization (GO:0044872),0.0070125770289566,0.0006157764934652552,110352.0,815791.1190374942,12/12,VMP1;UNC119B;LRP1;PRKCB;SAR1B;SURF4;UNC119;MIA3;PPARG;CD36;ZDHHC17;ZDHHC3,GO_Biological_Process_2023,LUAD_down_targets
Negative Regulation Of Hippo Signaling (GO:0035331),0.0070125770289566,0.0006157764934652552,110352.0,815791.1190374942,12/12,MAP2K3;DLG5;WWC1;WWC2;WWC3;LIMD1;MAPK14;WTIP;MARK3;SHANK2;VGLL4;CIT,GO_Biological_Process_2023,LUAD_down_targets
Regulation Of Cell Growth (GO:0001558),0.0071496133230307,0.0006291341845942218,1.571797879328141,11.585983077508669,147/227,RB1;N6AMT1;TFRC;FAM107A;JADE1;CIB1;JADE3;ENO1;TMEM97;JADE2;CCAR2;NUBP1;CXCL16;RPS6KA3;GJA1;STK11;SOX17;PPP2R1A;RPS6KA1;SESN2;AKT1;PLCE1;ENPP1;KAT7;MFSD2A;CSNK2A1;CISH;ADAM10;ATAD3A;ST7L;SFRP1;ADAM17;MYL2;AGTR1;AGTR2;TP53;S100A9;S100A8;NDRG3;DCUN1D5;MEAF6;NPR1;DCUN1D3;CDKN2AIP;RTN4;SOCS2;CYP27B1;SDCBP;IP6K2;SMAD4;TGFB2;SMAD3;TGFB1;INO80;INHBA;SMARCA2;ESR2;IL2;SMARCA4;BCL6;CAPRIN2;PPT1;BCL2;ARMC12;EIF4G2;EIF4G1;ACVRL1;OGFR;CDKN1A;BTG1;CDKN1B;BMPR2;DDX3X;KIF14;PTPRJ;BRCA1;ING1;DNPH1;ING4;RPTOR;TCHP;ING5;FLCN;HNF4A;RACK1;TEAD1;ARHGEF11;USP47;NCBP1;SPHK2;SPHK1;SIRT1;IL17RB;TGFBR1;RAB33B;MMP14;NME6;ZNF639;SGK3;SGK1;FXN;VGLL4;YAP1;MTPN;CAMK2D;BRAT1;EI24;DERL2;AKAP6;EGFR;RNF2;INS;PPP2CA;CDC42;SERTAD3;SERTAD2;GNG4;ERBB2;SLIT1;SH3BP4;RICTOR;MSX1;RBBP7;TAF9B;EXOSC2;PAK4;CDKN2D;CDK11A;CDKN2C;EGLN2;CDKN2A;MTOR;PML;DCBLD2;ITCH;WT1;TAOK2;LAMTOR2;CHPT1;LAMTOR1;CRLF3;SLC25A33;TRIM32;HSPA1B;SIPA1;BCAR1;HSPA1A,GO_Biological_Process_2023,LUAD_down_targets
Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014066),0.0075467297972779,0.0006654767290671151,2.101704626844292,15.373983822607547,64/90,FLT1;FLT3;PTEN;TREM2;FGF2;TNF;IGF1R;MYDGF;GPER1;KDR;SOX9;JAK2;NKX3-1;PDGFRB;PPP1R16B;PDGFRA;UNC5B;HGF;F2R;IL18;TSC2;WNT16;SIRT1;HAX1;KIT;ROR1;ROR2;STAMBP;DDR2;BECN1;SRC;MAZ;PDGFB;PDGFA;TWIST1;NLRC3;SEMA3E;CBL;EGFR;INS;ERBB3;CCL5;PDGFC;PIP5K1A;PIP5K1C;EXTL3;NTRK2;TGFB2;SEMA4D;EGF;NTRK3;DAB2IP;FN1;IGF1;PTPN13;PTK2;NEDD4;F2RL1;PTPN6;FBXL2;TEK;PIK3AP1;NOP53;FGFR1,GO_Biological_Process_2023,LUAD_down_targets
Cellular Response To Acid Chemical (GO:0071229),0.0075661904963183,0.0006742011168449616,4.902513681476672,35.79806714036877,23/27,XBP1;KLF2;MTOR;IPO5;VEGFA;RPTOR;GLRA2;CPEB1;RRAGA;RRAGC;SESN2;NEURL1;RRAGD;SH3BP4;SLC38A9;LAMTOR2;NSMF;LAMTOR1;CPEB3;LAMTOR4;LAMTOR3;CPEB4;LAMTOR5,GO_Biological_Process_2023,LUAD_down_targets
Positive Regulation Of Mitotic Cell Cycle (GO:0045931),0.0075661904963183,0.0006742011168449616,4.902513681476672,35.79806714036877,23/27,FOXA1;KLHL18;DUSP3;PPP1R10;CCDC57;CUL3;SPHK1;USP22;USP2;ASNS;PRKCA;AURKA;CDC25B;SMOC2;CCNB1;RPS6KB1;TAL1;EIF4EBP1;MDM2;HES1;PKN2;EIF4E;NKX3-1,GO_Biological_Process_2023,LUAD_down_targets
Positive Regulation Of Nitric Oxide Biosynthetic Process (GO:0045429),0.0075661904963183,0.0006742011168449616,4.902513681476672,35.79806714036877,23/27,EDN1;HSP90AA1;HSP90AB1;SMAD3;AGXT2;HBB;PTGS2;KLF4;CLU;TNF;ASS1;KLF2;DDAH1;IFNG;CLEC7A;DDAH2;IL1B;NOS1AP;AKT1;CD36;AGTR2;TLR6;TLR4,GO_Biological_Process_2023,LUAD_down_targets
Protein Quality Control For Misfolded Or Incompletely Synthesized Proteins (GO:0006515),0.0075661904963183,0.0006742011168449616,4.902513681476672,35.79806714036877,23/27,ZYG11B;VCP;TOR1A;ZER1;KLHL15;CUL3;NGLY1;DERL1;AUP1;OMA1;PEX12;HDAC6;BAG6;ATXN3;UBE2W;CLPP;LONP1;UFD1;YME1L1;UGGT2;UGGT1;RNF185;ANKZF1,GO_Biological_Process_2023,LUAD_down_targets
Regulation Of Chromatin Organization (GO:1902275),0.0075661904963183,0.0006742011168449616,4.902513681476672,35.79806714036877,23/27,SETD5;PHF20;MCRS1;SETD1A;MSL2;HNRNPU;MSL3;SSRP1;MKI67;MLLT3;HCFC1;MSL1;LSM11;KANSL1;KANSL2;TAL1;KANSL3;TLK2;WDR5;RLIM;TLK1;ZNF445;OGT,GO_Biological_Process_2023,LUAD_down_targets
Negative Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904030),0.0077202839060758,0.0006936527777782123,7.67161134804376,55.79976466167244,18/20,CDKN1C;HEXIM1;CEBPA;CDKN1A;MYOCD;CDKN1B;CDKN2A;PLK1;PTEN;NR2F2;IPO7;IPO5;LATS1;HHEX;LATS2;TFAP4;CDK5RAP1;MEN1,GO_Biological_Process_2023,LUAD_down_targets
Negative Regulation Of miRNA Transcription (GO:1902894),0.0077202839060758,0.0006936527777782123,7.67161134804376,55.79976466167244,18/20,ZNF512B;TGFB1;SRF;NFATC3;PDGFB;ESR1;HIF1A;LILRB4;POU5F1;RELA;NCOR2;REST;NFIB;RARA;PPARG;SOX9;PPARA;PPARD,GO_Biological_Process_2023,LUAD_down_targets
Negative Regulation Of Stem Cell Population Maintenance (GO:1902455),0.0077202839060758,0.0006936527777782123,7.67161134804376,55.79976466167244,18/20,HDAC2;SF3B3;HDAC1;WNT9B;TET1;ARID4B;ING1;LOXL2;SAP30;BRMS1;RBBP4;SIN3A;BRMS1L;SAP30L;RBBP7;SINHCAF;SUDS3;OGT,GO_Biological_Process_2023,LUAD_down_targets
Positive Regulation Of Phospholipase Activity (GO:0010518),0.0077202839060758,0.0006936527777782123,7.67161134804376,55.79976466167244,18/20,PDGFRB;ARF4;PDGFRA;FLT1;PDPK1;ARL1;PLA2G5;ESR1;FGF2;GNA13;CCL5;KIT;AGTR1;PLAA;FGFR3;HRAS;FGFR2;FGFR1,GO_Biological_Process_2023,LUAD_down_targets
Positive Regulation Of Protein Localization To Membrane (GO:1905477),0.0079902187042027,0.0007208663410423782,2.211686982413697,16.001680981025327,57/79,ITGB1;C2CD5;CD81;MTCL1;ITGB2;PDCD5;ZDHHC5;CIB1;TREM2;ZDHHC8;TNF;BBC3;LGALS3;AKT2;GPER1;KIF5B;AKT1;EPHB2;HRAS;PLS1;PRKCI;PRKCH;ITGA3;PDPK1;PRKCE;RHOG;ANK3;PDZK1;IFNG;SQSTM1;ARF6;EPHA2;PRKN;LRP1;MIEF2;AKAP5;MIEF1;PIK3R1;MFF;SLC5A3;EGFR;NKD2;MAPK8;ERBB2;FYN;STX4;STX3;SPTBN1;PRNP;KCNB1;ATP2B4;GZMB;MYO1C;STAC2;WNK3;NMT1;PTPN9,GO_Biological_Process_2023,LUAD_down_targets
Protein Import Into Nucleus (GO:0006606),0.0079902187042027,0.0007208663410423782,2.211686982413697,16.001680981025327,57/79,RPAIN;IPO11;NXT1;NUP188;PPP1R10;CSE1L;CBLB;NXT2;IPO7;PHB2;IPO4;IPO5;NPAP1;IPO8;IPO9;NUP62;FAM53C;KPNA6;AKT1;FAM53B;KPNA4;KPNA5;KPNA2;TNPO1;KPNA3;TNPO2;TNPO3;APPL1;KPNA1;NUP214;SEC13;SYK;APLP2;TSC2;NUTF2;NUP93;NUP50;NUP54;NUP98;KPNB1;POM121;PRICKLE1;STK4;RGPD4;STK3;POM121C;NUP85;TPR;HEATR3;E2F3;RANBP2;NUP155;STAT3;NUP153;RANBP6;BCL3;RAN,GO_Biological_Process_2023,LUAD_down_targets
Recombinational Repair (GO:0000725),0.0080394296454465,0.0007267954181137263,2.043188440506127,14.765848103107423,67/95,SWSAP1;FEN1;MRE11;MCM8;MCM9;ZMYND8;TONSL;CHD4;NUCKS1;SMC5;BRCA1;SMC6;BRCA2;YY1;ZFYVE26;KAT5;REV3L;EPC1;POLL;AP5S1;GEN1;RMI1;NSMCE3;NSMCE2;TOP3A;NSMCE1;RECQL;HUS1;LIG3;SPIDR;INIP;MMS22L;MORF4L1;RAD51D;SFPQ;RAD51C;RNF169;NPC1;FSCN1;RHNO1;EXD2;AP5Z1;SAMHD1;MBTD1;WRN;PPP4C;SLX4;RNF138;RBBP8;ZSWIM7;XRCC6;HELQ;XRCC5;XRCC2;XRCC3;RPA2;INO80;PALB2;RAD52;SEM1;RAD51;ERCC4;RFWD3;NABP2;UBE2N;NABP1;AUNIP,GO_Biological_Process_2023,LUAD_down_targets
Regulation Of Smooth Muscle Cell Proliferation (GO:0048660),0.0082054515118843,0.0007433245256227174,2.6908639998856483,19.38600094751391,41/54,NDRG4;BMPR2;HDAC1;ELN;PDGFB;TNFAIP3;TNF;THBS1;CCL5;AKT1;IL12B;HMOX1;MFN2;IL12A;APOE;IL6R;PPARGC1A;PDGFRB;TCF7L2;EDN1;XRCC6;TGFB1;IGFBP5;STAT1;XRCC5;IGFBP3;SERPINF2;IL18;IGF1;EREG;FOXP1;BMP2;IL6;IFNG;ID2;OGN;CDH13;CTNNB1;ANG;PPARG;TRIB1,GO_Biological_Process_2023,LUAD_down_targets
Cytoplasmic Translational Initiation (GO:0002183),0.0083341841954766,0.0007607588393346172,4.263382503015122,30.61617748993961,25/30,EIF4A2;EIF4A1;SLBP;EIF2D;MCTS1;NCBP1;NCBP2;EIF2S2;MIF4GD;EIF3M;EIF2S3;EIF5;EIF3K;EIF6;EIF3L;EIF3I;EIF3J;EIF3G;EIF3H;EIF3E;EIF3F;EIF3C;EIF3D;EIF3B;EIF4G1,GO_Biological_Process_2023,LUAD_down_targets
"Maturation Of SSU-rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000462)",0.0083341841954766,0.0007607588393346172,4.263382503015122,30.61617748993961,25/30,HEATR1;KRI1;PWP2;WDR46;WDR43;RPS14;RPS16;RPS19;BMS1;DHX37;RRS1;RRP36;UTP20;DCAF13;NOP14;UTP6;UTP4;RPS8;UTP3;NGDN;RPP40;TBL3;TSR1;NOL10;RPS21,GO_Biological_Process_2023,LUAD_down_targets
"Alternative mRNA Splicing, Via Spliceosome (GO:0000380)",0.0083341841954766,0.0007657938793917073,12.78385392529428,91.71900655839052,15/16,DDX17;RBM17;DDX5;NCBP1;DHX9;NCBP2;SRSF1;CELF4;PQBP1;HNRNPM;SFPQ;SCNM1;RSRC1;SRSF6;SLU7,GO_Biological_Process_2023,LUAD_down_targets
Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:0097192),0.0083341841954766,0.0007657938793917073,12.78385392529428,91.71900655839052,15/16,GSK3B;MOAP1;GSK3A;BCL2A1;IL4;ERBB3;BCL2;BAX;CASP2;FAS;ITGAV;BCL2L2;BCL2L1;BOK;MCL1,GO_Biological_Process_2023,LUAD_down_targets
Regulation Of Autophagosome Maturation (GO:1901096),0.0083341841954766,0.0007657938793917073,12.78385392529428,91.71900655839052,15/16,RUBCN;UVRAG;CALCOCO2;PHF23;CLEC16A;ATG12;CLN3;FYCO1;TOM1;TBC1D25;SMCR8;TMEM39A;UBQLN4;TECPR1;ATG5,GO_Biological_Process_2023,LUAD_down_targets
Regulation Of Establishment Of Endothelial Barrier (GO:1903140),0.0083341841954766,0.0007657938793917073,12.78385392529428,91.71900655839052,15/16,PPP1R12A;ROCK1;ROCK2;ZDHHC21;F11R;TNF;TNFRSF1A;VEGFA;IKBKB;CDH5;CLDN5;IL1B;S1PR3;S1PR2;VCL,GO_Biological_Process_2023,LUAD_down_targets
Regulation Of Triglyceride Biosynthetic Process (GO:0010866),0.0083341841954766,0.0007657938793917073,12.78385392529428,91.71900655839052,15/16,SCARB1;SREBF1;SLC27A1;FBXW7;NR1H2;NR1H3;FITM2;SIRT1;CTDNEP1;KAT5;CNEP1R1;SIK1;LDLR;MFSD2A;PLIN5,GO_Biological_Process_2023,LUAD_down_targets
"Negative Regulation Of Gene Expression, Epigenetic (GO:0045814)",0.0084674034452807,0.0007811720851703987,2.772689270784951,19.83780177352108,39/51,CREBZF;RB1;SUV39H2;HDAC5;KMT2D;DNMT1;UHRF2;CTBP1;SMYD5;UHRF1;BAZ2A;HMGB1;BMI1;PPM1D;SPTY2D1;LMNB2;LMNB1;INSL6;CHEK1;LMNA;EPC1;TRIM27;ZNF445;HELLS;USP7;CBX3;SMARCA5;HMGA2;SIRT6;PPHLN1;SIRT1;SIRT2;POLE3;TRIM37;TNP1;MPHOSPH8;EZH1;EZH2;PHF19,GO_Biological_Process_2023,LUAD_down_targets
Positive Regulation Of Protein Localization To Plasma Membrane (GO:1903078),0.0084674034452807,0.0007811720851703987,2.772689270784951,19.83780177352108,39/51,ITGB1;LRP1;ZDHHC5;CIB1;TREM2;ZDHHC8;AKAP5;PIK3R1;ATP2C1;TNF;ZDHHC2;EGFR;NKD2;LGALS3;CLN3;CNST;GPER1;KIF5B;RACK1;AKT1;STX4;STX3;EPHB2;SPTBN1;PLS1;PRKCI;PRKCH;ITGA3;PDPK1;PRKCE;RHOG;ATP2B4;IFNG;STAC2;WNK3;PTPN9;SQSTM1;ARF6;EPHA2,GO_Biological_Process_2023,LUAD_down_targets
Positive Regulation Of Protein Catabolic Process (GO:0045732),0.0086916131422978,0.0008034670170445767,2.0554538149286263,14.64834458458074,65/92,GSK3B;GSK3A;CDKN1B;CD81;FAF1;FMR1;PCSK9;TNFAIP3;TREM2;IDE;TNF;TNFSF13B;VPS35;SH3D19;NSF;HSP90AA1;CSNK2A1;FBXW7;WNT5A;AXIN1;TNFRSF1B;RBX1;RNF41;DDB1;IFNG;RNF128;IL1B;ADAM9;EZR;VGLL4;RAB7A;AMER1;PRKN;VCP;TMTC3;ASB11;FURIN;SNX33;OAZ1;FOXO1;NKD1;BAG2;DDRGK1;VPS11;PACSIN3;STX5;SNX9;APOE;ATG7;OSBPL7;EGLN2;TIPARP;PLK2;NRDC;RDX;DAB2IP;MSN;SNF8;CUL4A;PSMC5;APC;PSMC3;NEDD4;PSMC2;TRIM32,GO_Biological_Process_2023,LUAD_down_targets
Inositol Lipid-Mediated Signaling (GO:0048017),0.0088179991765573,0.0008184174856345374,3.8373387770251455,27.27633349512329,27/33,CSF1R;PTAFR;IGF1R;INPP5A;PLCG2;PLCE1;PLCG1;KCNH1;PDGFRB;PDGFRA;EXOC7;OCRL;GAB2;IGF1;GPR143;PLCB3;PLCB4;RPS6KB1;PITPNM2;PIK3C3;PI4KB;PLCH2;EZR;PLCB1;OGT;PLCD1;FGFR1,GO_Biological_Process_2023,LUAD_down_targets
Positive Regulation Of Telomerase Activity (GO:0051973),0.0088179991765573,0.0008184174856345374,3.8373387770251455,27.27633349512329,27/33,HSP90AB1;PARM1;NVL;TNKS;AURKB;HMBOX1;MYC;MAPK1;NEK2;MAP2K7;MAP3K4;CCT4;MAPK3;CCT2;HSP90AA1;XRCC5;PTGES3;NEK7;KLF4;GREM1;TNIP1;DKC1;TCP1;CTNNB1;POT1;MAPKAPK5;WRAP53,GO_Biological_Process_2023,LUAD_down_targets
Negative Regulation Of MAPK Cascade (GO:0043409),0.0089715200152706,0.0008343280933060113,1.9481292517006803,13.810061962267476,73/105,PTPRR;PTEN;PEBP1;PTPRJ;PIK3CB;FOXM1;IGF1R;FLCN;SPRED2;RGS2;RPS6KA6;SPRED1;UCHL1;DUSP10;PPP2R1A;MYC;GPER1;DAG1;TIMP3;EPHB2;CDK5RAP3;DUSP4;EPHA4;DUSP5;DUSP2;SEMA6A;DUSP3;CD300A;DUSP1;ADIPOQ;PAQR3;PRKCD;IRAK3;DUSP8;LAX1;DUSP9;DUSP6;DUSP7;IL1B;CNKSR3;PPARG;EZR;PPIA;TLR4;RGS14;GSTP1;PRDM15;FBLN1;PIK3R2;FOXO1;STK38;APOE;SH2B3;LYN;PTPN1;SMAD4;CAV1;SPRY4;DAB2IP;RANBP9;SYNJ2BP;BMP7;LILRB4;P2RX7;BMP2;TNIP1;WNK2;NF1;SPRY3;PIN1;SPRY2;SPRY1;PTPN2,GO_Biological_Process_2023,LUAD_down_targets
Negative Regulation Of Protein Kinase B Signaling (GO:0051898),0.0090784604977943,0.0008510005579629384,3.5330593304607225,24.975541847435288,29/36,PHLPP1;PDCD6;PTEN;CIB1;PTPRJ;ARRB2;PIK3CB;PKHD1;PPP2CA;FLCN;PPP2R1A;GPER1;DAG1;RACK1;DRD2;SH2B3;PHLDA3;PLEKHA1;MAGI2;SORD;TSC2;HLA-G;SIRT1;DDIT3;SFRP5;PPARA;NOP53;EPHA2;OTUD3,GO_Biological_Process_2023,LUAD_down_targets
Positive Regulation Of RNA Splicing (GO:0033120),0.0090784604977943,0.0008510005579629384,3.5330593304607225,24.975541847435288,29/36,SF3B4;DAZAP1;CELF4;PIK3R1;HNRNPLL;RBM3;POLR2A;U2AF2;TRA2B;TRA2A;HABP4;SLC38A2;PRMT5;NCBP1;CIRBP;DYRK1A;PRDX6;WDR77;ERN1;SETX;RBMXL1;THRAP3;CLNS1A;NCL;RBM20;NUP98;RBMX;HSPA1A;RBM22,GO_Biological_Process_2023,LUAD_down_targets
Regulation Of Erythrocyte Differentiation (GO:0045646),0.0090784604977943,0.0008510005579629384,3.5330593304607225,24.975541847435288,29/36,SPI1;LDB1;HMGB2;ACVR1B;FOXO3;ETS1;HIF1A;ZFP36L1;ZFP36;NCKAP1L;HOXA5;HSPA9;LYN;STAT5B;BRD1;PRMT1;STAT1;STAT3;ARNT;INHBA;MAPK14;ACVR2A;FAM210B;MAPK11;CDK6;MAFB;TAL1;HSPA1B;HSPA1A,GO_Biological_Process_2023,LUAD_down_targets
Substrate Adhesion-Dependent Cell Spreading (GO:0034446),0.0090784604977943,0.0008510005579629384,3.5330593304607225,24.975541847435288,29/36,LAMA5;ITGB3;PXN;KIF14;ILK;LAMC1;PIK3R1;LPXN;ITGAV;RAC1;BVES;ITGA4;FN1;LAMB1;PARVA;PARVB;SRCIN1;RHOA;MLF2;EFNA1;FER;PARVG;PEAK1;TYRO3;RADIL;TEK;EPHA1;FERMT2;VAMP3,GO_Biological_Process_2023,LUAD_down_targets
Modulation By Host Of Symbiont Process (GO:0051851),0.0091152092184813,0.0008583259907044032,3.1274409680314426,22.0813801074688,33/42,CX3CR1;CTDP1;SMARCB1;CCNT1;HDAC1;ROCK2;LEF1;NUCKS1;CHD1;CDC42;EEA1;MUC2;CCL5;CCL4;CCL3;RAB29;EP300;JUN;SAP30BP;TAF11;HMGA2;RRP1B;POU2F3;SAP30;SMARCA4;CDK9;REST;TFAP4;ZNF639;FASN;NAPEPLD;TARDBP;RAB5A,GO_Biological_Process_2023,LUAD_down_targets
Ubiquitin-Dependent ERAD Pathway (GO:0030433),0.0091152092184813,0.0008619170852254794,2.261780299507022,15.959916765581474,53/73,FAF1;FAF2;AUP1;HERPUD1;TRIM25;UFD1;FBXO6;SEC61B;UBXN4;FBXO2;FBXO17;UBE4A;UBE4B;YOD1;CANX;TRIM13;MAN1B1;FAM8A1;RNF121;VCP;SEL1L;DERL1;DERL2;UBE2J2;FBXO44;USP19;HSP90B1;UBE2J1;BAG6;FOXRED2;TMEM67;TMEM129;UBQLN1;DNAJB9;ANKZF1;UBQLN2;HSPA5;WFS1;EDEM1;SGTA;ERLIN1;SYVN1;TMUB1;ERLIN2;UBE2G2;TMUB2;NPLOC4;RNF103;JKAMP;DNAJC10;CALR;STT3B;RNF185,GO_Biological_Process_2023,LUAD_down_targets
Anterograde Axonal Transport (GO:0008089),0.0091152092184813,0.0008628884606602434,3.304882576812401,23.31669057881477,31/39,TRAK1;TRAK2;AP3M2;BLOC1S4;RAB21;AP3M1;BLOC1S5;BLOC1S6;SPAST;KIF3B;KIF3A;KIF5C;BLOC1S2;KIF5B;BLOC1S3;KIF5A;KIF1C;AP3S2;KIF1B;AP3S1;KIF1A;SNAPIN;AP3D1;RAB27B;SOD1;DLG2;APEX1;KIF4A;MGARP;ARL8A;ARL8B,GO_Biological_Process_2023,LUAD_down_targets
Heterochromatin Organization (GO:0070828),0.0091152092184813,0.0008628884606602434,3.304882576812401,23.31669057881477,31/39,RB1;HDAC5;KMT2D;HDAC2;CTBP1;UHRF1;HP1BP3;SETD7;BAZ2A;HMGB1;PPM1D;SPTY2D1;LMNB2;LMNB1;LOXL2;LMNA;PRDM16;UBR5;SETDB1;CBX3;SMARCA5;HMGA2;MTHFR;SIRT1;SIRT2;POLE3;SNAI1;TRIP12;TNP1;EZH1;EZH2,GO_Biological_Process_2023,LUAD_down_targets
Organelle Transport Along Microtubule (GO:0072384),0.0091152092184813,0.0008628884606602434,3.304882576812401,23.31669057881477,31/39,RAB1A;HTT;TRAK1;BICD1;BICD2;TRAK2;CDC42;UXT;ARHGAP21;CLN3;RHOT2;TMEM201;RHOT1;UBB;BLOC1S2;KIF5B;RAB6A;BORCS7;BORCS5;NDEL1;SNAPIN;FBXW11;MAP1S;NDE1;LRPPRC;PEX14;KXD1;CDR2L;COPG1;MAPT;PAFAH1B1,GO_Biological_Process_2023,LUAD_down_targets
Cell-Cell Signaling By Wnt (GO:0198738),0.0095728440397443,0.000909757130861218,5.68311078140455,39.7950335037142,20/23,DDX3X;FZD2;CSNK1A1;FZD4;NXN;WNT7B;USP34;WNT5A;KLHL12;PKD1;LRP6;PORCN;PLCG2;CPE;STRN;VPS35;GPC4;CD24;FERMT2;WLS,GO_Biological_Process_2023,LUAD_down_targets
Positive Regulation Of Neuron Apoptotic Process (GO:0043525),0.0095728440397443,0.000909757130861218,5.68311078140455,39.7950335037142,20/23,SRPK2;TFAP2A;PRNP;TFAP2B;EPHA7;GRN;TGFB2;FBXW7;PCSK9;FOXO3;TNF;BACE1;CDK5;DDIT3;CCL3;NF1;BAX;CTNNB1;CDK5R1;MCL1,GO_Biological_Process_2023,LUAD_down_targets
Defense Response To Symbiont (GO:0140546),0.0099876688364312,0.000951030341223726,1.7263590349731672,12.01194503735452,99/148,IFITM3;IFITM1;IFIT5;IFIT1;IFI44L;IFIT3;IFIT2;PYCARD;TBK1;AZI2;SKP2;IFNAR2;BNIP3L;RAB2B;RSAD2;ACOD1;RNASE1;SLFN13;SLFN11;IFI27;PDE12;DDIT4;DDX60;NLRP9;G3BP1;PMAIP1;FADD;ATG7;APOBEC3C;APOBEC3D;APOBEC3F;IFNLR1;ISG15;ISG20;MOV10;IL6;MAVS;CNOT7;NDUFAF4;CD207;BCL2;SERINC3;MAP3K14;RNF185;ZCCHC3;APOBEC3A;MYD88;SERINC5;BCL2L1;RTP4;CD40;SETD2;LYST;OASL;PQBP1;IFIH1;TRIM5;CASP1;DHX15;IKBKE;NCBP1;DDX56;NT5C3A;PLSCR1;AIM2;OAS2;TRAF3;IFNE;IRF1;OAS3;IRF7;NCBP3;TLR7;ZMYND11;TLR3;TLR2;TRIM56;RNASEL;NLRC5;SAMHD1;TANK;RELA;IGF2BP1;GBP2;MICA;IFNB1;STAT1;BNIP3;CARD8;MX2;STAT2;MX1;OPRK1;LILRB1;AGBL5;ZNFX1;TTC4;F2RL1;TRIM31,GO_Biological_Process_2023,LUAD_down_targets
Peptidyl-Lysine Modification (GO:0018205),0.010061012416694,0.0009617418316069164,2.012505654152143,13.980402853690247,66/94,ZNF451;USPL1;PLOD3;PLOD2;SMC5;PARK7;PLOD1;SMC6;LOXL1;LOXL2;IFIH1;SENP6;SENP7;HINT1;SENP5;KAT5;SUMO1;TRIM28;KIAA1586;ZMIZ1;SUMO3;ZMIZ2;SUMO2;EP300;VCPKMT;TRIM27;PIAS4;PIAS3;ESCO1;NSMCE3;NSMCE2;VPS33B;NSMCE1;SIRT4;P3H4;P3H3;RANGAP1;SENP3;SIRT1;PIAS2;SIRT2;PIAS1;SENP1;SIRT3;KAT2B;LOX;STX1A;HDAC4;UHRF2;METTL21A;HDAC6;RNF113A;NNAT;ZBED1;TRPM4;RANBP2;EGR2;UBE2I;CBX4;EYA1;BCL11A;PML;MDM2;ETFBKMT;UBA2;SAE1,GO_Biological_Process_2023,LUAD_down_targets
"Retrograde Transport, Endosome To Golgi (GO:0042147)",0.010061012416694,0.0009617418316069164,2.012505654152143,13.980402853690247,66/94,VPS29;CLTC;SNX12;WASHC2C;GCC2;DENND5A;VPS35;ERC1;TRIM27;PLEKHJ1;TBC1D10B;RAB6C;TMED9;DENND2A;RBSN;PREPL;RNF126;HEATR5A;HEATR5B;TBC1D5;RAB7B;RAB7A;VAMP3;TMEM87A;MAGEL2;STX16;GOSR1;ARL1;RHOBTB3;VPS26A;VPS26B;SNX3;GGA1;LMAN1;SNX1;SNX2;VPS51;VPS50;VPS53;RAB29;STX6;VTI1A;STX5;TBC1D14;VPS54;RAB6A;EVI5;SNX8;YKT6;SNX5;SNX6;VTI1B;SPAG9;RIC1;TRAPPC10;GBF1;SURF4;PLEKHA3;WASH3P;RGP1;EHD3;PIKFYVE;SGSM2;RAB9A;UBE2O;RAB9B,GO_Biological_Process_2023,LUAD_down_targets
Regulation Of Innate Immune Response (GO:0045088),0.0101889591954285,0.0009758599303513448,2.172683289914403,15.061456625486514,56/78,TNFAIP3;PTPN22;TREM2;PPP6C;CASP8;AKT1;TRIM21;APPL1;PARP1;APLP2;TRAFD1;IRAK3;YWHAZ;ATG12;TIRAP;EREG;HLA-E;PLSCR1;CDC37;IRF1;IFNK;TYRO3;CEP63;BIRC2;BIRC3;TRIM56;CFH;DHX9;XIAP;NLRC3;DTX4;SAMHD1;LRP8;AURKB;RNF135;ZDHHC18;CCL5;PCBP2;FADD;LYAR;SLC15A4;N4BP1;ATG5;AKIRIN2;PTPN1;IFNB1;RIOK3;ERAP1;PTPN11;MYO1C;POLR3D;POLR3F;POLR3G;PTPN6;RNF185;NFE2L2,GO_Biological_Process_2023,LUAD_down_targets
