Term,Adjusted P-value,P-value,Odds Ratio,Combined Score,Overlap,Genes,library,set_label
Interleukin-7 Signaling R-HSA-1266695,0.7170958619088912,0.1314314316040151,3.352561343090831,6.803252143373182,2/25,SOCS1;IL2RG,Reactome_2022,PBMC_up
TRAF6 Mediated NF-kB Activation R-HSA-933542,0.7170958619088912,0.1314314316040151,3.352561343090831,6.803252143373182,2/25,TRIM4;S100A12,Reactome_2022,PBMC_up
Signaling By Insulin Receptor R-HSA-74752,0.7170958619088912,0.1315544921782616,2.115526021950489,4.290993620556487,4/77,KL;FGF7;ATP6V0A4;ATP6V0D2,Reactome_2022,PBMC_up
Post-translational Protein Phosphorylation R-HSA-8957275,0.7170958619088912,0.1321390127562451,1.9123505976095616,3.870407873026933,5/106,FN1;GAS6;LTBP1;PRSS23;PNPLA2,Reactome_2022,PBMC_up
O-linked Glycosylation R-HSA-5173105,0.7220969674939707,0.1359270977465221,1.8935044137176784,3.778746677995228,5/107,POFUT2;B3GNT9;ADAMTSL5;ADAMTS1;CHST4,Reactome_2022,PBMC_up
IRS-related Events Triggered By IGF1R R-HSA-2428928,0.7220969674939707,0.1389158154506935,2.4113343253968256,4.759701896084118,3/51,KL;FGF7;IGF2,Reactome_2022,PBMC_up
Insulin Receptor Recycling R-HSA-77387,0.7220969674939707,0.1401073389481349,3.212706270627063,6.314080842569172,2/26,ATP6V0A4;ATP6V0D2,Reactome_2022,PBMC_up
Activated NTRK2 Signals Thru FYN R-HSA-9032500,0.7220969674939707,0.1427967036842009,7.702766798418972,14.992151620392905,1/6,NTRK2,Reactome_2022,PBMC_up
Activated NTRK2 Signals Thru PI3K R-HSA-9028335,0.7220969674939707,0.1427967036842009,7.702766798418972,14.992151620392905,1/6,NTRK2,Reactome_2022,PBMC_up
Activation Of TRKA Receptors R-HSA-187015,0.7220969674939707,0.1427967036842009,7.702766798418972,14.992151620392905,1/6,NTRK2,Reactome_2022,PBMC_up
Acyl Chain Remodeling Of CL R-HSA-1482798,0.7220969674939707,0.1427967036842009,7.702766798418972,14.992151620392905,1/6,PLA2G6,Reactome_2022,PBMC_up
Classical Antibody-Mediated Complement Activation R-HSA-173623,0.7220969674939707,0.1427967036842009,7.702766798418972,14.992151620392905,1/6,C1QC,Reactome_2022,PBMC_up
Fibronectin Matrix Formation R-HSA-1566977,0.7220969674939707,0.1427967036842009,7.702766798418972,14.992151620392905,1/6,FN1,Reactome_2022,PBMC_up
Lipid Particle Organization R-HSA-8964572,0.7220969674939707,0.1427967036842009,7.702766798418972,14.992151620392905,1/6,HSD17B13,Reactome_2022,PBMC_up
MET Receptor Activation R-HSA-6806942,0.7220969674939707,0.1427967036842009,7.702766798418972,14.992151620392905,1/6,SPINT1,Reactome_2022,PBMC_up
Metal Sequestration By Antimicrobial Proteins R-HSA-6799990,0.7220969674939707,0.1427967036842009,7.702766798418972,14.992151620392905,1/6,S100A9,Reactome_2022,PBMC_up
IGF1R Signaling Cascade R-HSA-2428924,0.7240925854335435,0.1448185170867087,2.3620019436345965,4.564034770673356,3/52,KL;FGF7;IGF2,Reactome_2022,PBMC_up
Signaling By Non-Receptor Tyrosine Kinases R-HSA-9006927,0.7240925854335435,0.1448185170867087,2.3620019436345965,4.564034770673356,3/52,ERBB2;NRG1;EREG,Reactome_2022,PBMC_up
Toll Like Receptor 4 (TLR4) Cascade R-HSA-166016,0.7244123392673743,0.1456964143020898,1.7301814281883994,3.332727677324589,6/140,SOCS1;S100A12;UBE2V1;PTPN4;S100A9;N4BP1,Reactome_2022,PBMC_up
DDX58/IFIH1-mediated Induction Of Interferon-Alpha/Beta R-HSA-168928,0.730142995434874,0.1499875046344428,2.0052154604838504,3.804301370378499,4/81,TRIM4;IFNB1;S100A12;IFNA10,Reactome_2022,PBMC_up
Signaling By Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R) R-HSA-2404192,0.730142995434874,0.1508022257700775,2.314642857142857,4.378809099744578,3/53,KL;FGF7;IGF2,Reactome_2022,PBMC_up
RHO GTPase Cycle R-HSA-9012999,0.730142995434874,0.1541176007545523,1.3645797549524792,2.551817806221837,15/441,PLEKHG3;ARHGEF11;TPM4;DST;PCDH7;ARHGAP6;DSPP;OPHN1;SHKBP1;ARHGDIA;DLG5;KCTD13;TRIP10;ARHGEF40;NOX1,Reactome_2022,PBMC_up
MyD88:MAL(TIRAP) Cascade Initiated On Plasma Membrane R-HSA-166058,0.730142995434874,0.1555683892955202,1.804557471050378,3.357685663644349,5/112,SOCS1;S100A12;UBE2V1;S100A9;N4BP1,Reactome_2022,PBMC_up
Ion Channel Transport R-HSA-983712,0.730142995434874,0.1574555783250021,1.6104166666666666,2.977035418594434,7/175,UNC80;ASIC5;WNK3;CLCA1;ATP6V0A4;ATP6V0D2;CLCA4,Reactome_2022,PBMC_up
Digestion And Absorption R-HSA-8963743,0.730142995434874,0.1578043160994086,2.9652703731911654,5.475073791468288,2/28,PIR;CEL,Reactome_2022,PBMC_up
Keratinization R-HSA-6805567,0.730142995434874,0.1597369696848569,1.5465330661322645,2.8366923288908965,8/208,KRTAP13-2;KRTAP21-2;KRTAP13-1;KRTAP10-8;KRT24;KRTAP5-2;KRTAP4-2;DSPP,Reactome_2022,PBMC_up
Disorders Of Transmembrane Transporters R-HSA-5619115,0.730142995434874,0.1606668358841273,1.6008047337278106,2.9269472337814566,7/176,SLC24A4;SLC16A1;SLC2A10;BSG;RNASE7;RHAG;SLC4A4,Reactome_2022,PBMC_up
Interleukin-1 Signaling R-HSA-9020702,0.730142995434874,0.1637363852937085,1.7712635695749113,3.205097091618706,5/114,IL1RN;S100A12;IL1RAP;UBE2V1;N4BP1,Reactome_2022,PBMC_up
Activated NTRK2 Signals Thru RAS R-HSA-9026519,0.730142995434874,0.164533297082742,6.418642951251647,11.583354677162156,1/7,NTRK2,Reactome_2022,PBMC_up
Acyl Chain Remodeling Of DAG And TAG R-HSA-1482883,0.730142995434874,0.164533297082742,6.418642951251647,11.583354677162156,1/7,PNPLA2,Reactome_2022,PBMC_up
Digestion Of Dietary Lipid R-HSA-192456,0.730142995434874,0.164533297082742,6.418642951251647,11.583354677162156,1/7,CEL,Reactome_2022,PBMC_up
Erythrocytes Take Up Oxygen And Release Carbon Dioxide R-HSA-1247673,0.730142995434874,0.164533297082742,6.418642951251647,11.583354677162156,1/7,RHAG,Reactome_2022,PBMC_up
GLI Proteins Bind Promoters Of Hh Responsive Genes To Promote Transcription R-HSA-5635851,0.730142995434874,0.164533297082742,6.418642951251647,11.583354677162156,1/7,HHIP,Reactome_2022,PBMC_up
Interleukin-36 Pathway R-HSA-9014826,0.730142995434874,0.164533297082742,6.418642951251647,11.583354677162156,1/7,IL1RAP,Reactome_2022,PBMC_up
Phase 1 - Inactivation Of Fast Na+ Channels R-HSA-5576894,0.730142995434874,0.164533297082742,6.418642951251647,11.583354677162156,1/7,KCNIP4,Reactome_2022,PBMC_up
Activation Of Kainate Receptors Upon Glutamate Binding R-HSA-451326,0.730142995434874,0.1668027535444526,2.855298863219655,5.113678314711304,2/29,GNB3;GRIK1,Reactome_2022,PBMC_up
Interaction Between L1 And Ankyrins R-HSA-445095,0.730142995434874,0.1668027535444526,2.855298863219655,5.113678314711304,2/29,SPTA1;SCN9A,Reactome_2022,PBMC_up
SUMOylation Of Intracellular Receptors R-HSA-4090294,0.730142995434874,0.1668027535444526,2.855298863219655,5.113678314711304,2/29,PGR;PPARG,Reactome_2022,PBMC_up
Apoptosis R-HSA-109581,0.730142995434874,0.167177422774427,1.5819181286549708,2.829576353543723,7/178,TJP1;GSN;CDKN2A;GZMB;FASLG;PLEC;DSPP,Reactome_2022,PBMC_up
PPARA Activates Gene Expression R-HSA-1989781,0.730142995434874,0.1720718983766585,1.7391694483327949,3.0606649632737213,5/116,CARM1;PCDHB16;PPARG;NR1D1;CYP7A1,Reactome_2022,PBMC_up
Cell Junction Organization R-HSA-446728,0.730142995434874,0.1743102359967417,1.882461329583475,3.288506713941402,4/86,DST;CLDN8;PARVA;PLEC,Reactome_2022,PBMC_up
Signaling By FGFR R-HSA-190236,0.730142995434874,0.1743102359967417,1.882461329583475,3.288506713941402,4/86,KL;FGF7;FGFBP2;FLRT2,Reactome_2022,PBMC_up
Assembly Of Collagen Fibrils And Other Multimeric Structures R-HSA-2022090,0.730142995434874,0.1754779210660573,2.142746913580247,3.728898281266902,3/57,DST;COL5A2;PLEC,Reactome_2022,PBMC_up
NCAM Signaling For Neurite Out-Growth R-HSA-375165,0.730142995434874,0.1754779210660573,2.142746913580247,3.728898281266902,3/57,SPTA1;ST8SIA2;NCAM1,Reactome_2022,PBMC_up
Downstream Signaling Of Activated FGFR1 R-HSA-5654687,0.730142995434874,0.1758868972038229,2.753182461103253,4.784794674204916,2/30,KL;FLRT2,Reactome_2022,PBMC_up
Regulation Of Lipid Metabolism By PPARalpha R-HSA-400206,0.730142995434874,0.1805676634973797,1.708211402178895,2.923859541648235,5/118,CARM1;PCDHB16;PPARG;NR1D1;CYP7A1,Reactome_2022,PBMC_up
Constitutive Signaling By NOTCH1 HD+PEST Domain Mutants R-HSA-2894862,0.730142995434874,0.1818149061043183,2.1036796536796536,3.586281777421935,3/58,FBXW7;HEY2;HDAC9,Reactome_2022,PBMC_up
Signaling By TGFB Family Members R-HSA-9006936,0.730142995434874,0.1848733223108418,1.6931397218144963,2.8581628068046987,5/119,SMAD1;TGFB2;BAMBI;ITGB8;LTBP1,Reactome_2022,PBMC_up
Transferrin Endocytosis And Recycling R-HSA-917977,0.730142995434874,0.1850466469894678,2.6581085694776374,4.484620801889071,2/31,ATP6V0A4;ATP6V0D2,Reactome_2022,PBMC_up
Alpha-defensins R-HSA-1462054,0.730142995434874,0.185719763465165,5.501411631846414,9.261716647275623,1/8,DEFA5,Reactome_2022,PBMC_up
Axonal Growth Inhibition (RHOA Activation) R-HSA-193634,0.730142995434874,0.185719763465165,5.501411631846414,9.261716647275623,1/8,ARHGDIA,Reactome_2022,PBMC_up
Coenzyme A Biosynthesis R-HSA-196783,0.730142995434874,0.185719763465165,5.501411631846414,9.261716647275623,1/8,PANK1,Reactome_2022,PBMC_up
DNA Replication Initiation R-HSA-68952,0.730142995434874,0.185719763465165,5.501411631846414,9.261716647275623,1/8,PRIM2,Reactome_2022,PBMC_up
Defects In Biotin (Btn) Metabolism R-HSA-3323169,0.730142995434874,0.185719763465165,5.501411631846414,9.261716647275623,1/8,SP8,Reactome_2022,PBMC_up
Gain-of-function MRAS Complexes Activate RAF Signaling R-HSA-9726842,0.730142995434874,0.185719763465165,5.501411631846414,9.261716647275623,1/8,MRAS,Reactome_2022,PBMC_up
Inhibition Of Signaling By Overexpressed EGFR R-HSA-5638303,0.730142995434874,0.185719763465165,5.501411631846414,9.261716647275623,1/8,EREG,Reactome_2022,PBMC_up
Ligand-receptor Interactions R-HSA-5632681,0.730142995434874,0.185719763465165,5.501411631846414,9.261716647275623,1/8,HHIP,Reactome_2022,PBMC_up
Myoclonic Epilepsy Of Lafora R-HSA-3785653,0.730142995434874,0.185719763465165,5.501411631846414,9.261716647275623,1/8,PPP1R3C,Reactome_2022,PBMC_up
Phosphate Bond Hydrolysis By NTPDase Proteins R-HSA-8850843,0.730142995434874,0.185719763465165,5.501411631846414,9.261716647275623,1/8,ENTPD2,Reactome_2022,PBMC_up
RUNX3 Regulates YAP1-mediated Transcription R-HSA-8951671,0.730142995434874,0.185719763465165,5.501411631846414,9.261716647275623,1/8,YAP1,Reactome_2022,PBMC_up
Regulation Of Cytoskeletal Remodeling And Cell Spreading By IPP Complex Components R-HSA-446388,0.730142995434874,0.185719763465165,5.501411631846414,9.261716647275623,1/8,PARVA,Reactome_2022,PBMC_up
SHC-related Events Triggered By IGF1R R-HSA-2428933,0.730142995434874,0.185719763465165,5.501411631846414,9.261716647275623,1/8,IGF2,Reactome_2022,PBMC_up
Sodium/Proton Exchangers R-HSA-425986,0.730142995434874,0.185719763465165,5.501411631846414,9.261716647275623,1/8,SLC9A4,Reactome_2022,PBMC_up
Arachidonic Acid Metabolism R-HSA-2142753,0.730142995434874,0.1882123359047052,2.0660076530612246,3.4506139738895443,3/59,FA2H;PON1;AKR1C3,Reactome_2022,PBMC_up
RHOQ GTPase Cycle R-HSA-9013406,0.730142995434874,0.1882123359047052,2.0660076530612246,3.4506139738895443,3/59,PLEKHG3;OPHN1;TRIP10,Reactome_2022,PBMC_up
Interleukin-1 Family Signaling R-HSA-446652,0.730142995434874,0.1894581297783495,1.5869904027561317,2.640096968015885,6/152,IL1RN;S100A12;IL1RAP;UBE2V1;PTPN4;N4BP1,Reactome_2022,PBMC_up
Peptide Hormone Metabolism R-HSA-2980736,0.730142995434874,0.1895114194452148,1.815740849023506,3.0201326401838875,4/89,GNB3;INHBC;CPA4;INHBE,Reactome_2022,PBMC_up
Innate Immune System R-HSA-168249,0.730142995434874,0.191193325553089,1.1993182731259835,1.9842363278142865,31/1035,CDA;KIR3DS1;DDX3X;ITLN1;DEFB123;GPR84;PLA2G6;SOCS1;TRIM4;RNASE7;S100A12;ATP6V0A4;N4BP1;GSN;YES1;KIR2DS2;IFNB1;NFAM1;DEFA5;KIR2DS5;DSPP;CLEC4D;PKM;SLCO4C1;UBE2V1;PTPN4;S100A9;ATP6V0D2;HSPA1B;IFNA10;C1QC,Reactome_2022,PBMC_up
G Alpha (S) Signaling Events R-HSA-418555,0.730142995434874,0.1933161723903608,1.576113079962524,2.590228731721896,6/153,PRKAR2B;GNB3;ADRB2;GPR84;ARRB2;PTGDR,Reactome_2022,PBMC_up
Glucagon Signaling In Metabolic Regulation R-HSA-163359,0.730142995434874,0.1942723579251459,2.5693729372937293,4.209902649339242,2/32,PRKAR2B;GNB3,Reactome_2022,PBMC_up
"Inactivation, Recovery And Regulation Of Phototransduction Cascade R-HSA-2514859",0.730142995434874,0.1942723579251459,2.5693729372937293,4.209902649339242,2/32,GRK7;GNAT1,Reactome_2022,PBMC_up
Thrombin Signaling Thru Proteinase Activated Receptors (PARs) R-HSA-456926,0.730142995434874,0.1942723579251459,2.5693729372937293,4.209902649339242,2/32,GNB3;ARRB2,Reactome_2022,PBMC_up
Collagen Formation R-HSA-1474290,0.730142995434874,0.1946700432178333,1.794535114892043,2.936665624335816,4/90,COLGALT2;DST;COL5A2;PLEC,Reactome_2022,PBMC_up
"Platelet Activation, Signaling And Aggregation R-HSA-76002",0.730142995434874,0.1976550931646733,1.419818047701008,2.30185405693428,9/254,TGFB2;PCDH7;STXBP2;FN1;IGF2;GNB3;ARRB2;GAS6;PF4,Reactome_2022,PBMC_up
Signaling By TGF-beta Receptor Complex R-HSA-170834,0.730142995434874,0.199871730830184,1.7738168689015332,2.8559861135743936,4/91,TGFB2;BAMBI;ITGB8;LTBP1,Reactome_2022,PBMC_up
Signaling By High-Kinase Activity BRAF Mutants R-HSA-6802948,0.730142995434874,0.2035548236804232,2.486362184605557,3.9578408203412616,2/33,FN1;ARRB2,Reactome_2022,PBMC_up
Phototransduction Cascade R-HSA-2514856,0.730142995434874,0.2035548236804232,2.486362184605557,3.9578408203412616,2/33,GRK7;GNAT1,Reactome_2022,PBMC_up
Activated NTRK2 Signals Thru FRS2 And FRS3 R-HSA-9028731,0.730142995434874,0.2063699986106629,4.81348814229249,7.596091565029778,1/9,NTRK2,Reactome_2022,PBMC_up
Activation Of Ca-permeable Kainate Receptor R-HSA-451308,0.730142995434874,0.2063699986106629,4.81348814229249,7.596091565029778,1/9,GRIK1,Reactome_2022,PBMC_up
Adenylate Cyclase Activating Pathway R-HSA-170660,0.730142995434874,0.2063699986106629,4.81348814229249,7.596091565029778,1/9,GNAL,Reactome_2022,PBMC_up
Adrenoceptors R-HSA-390696,0.730142995434874,0.2063699986106629,4.81348814229249,7.596091565029778,1/9,ADRB2,Reactome_2022,PBMC_up
Atorvastatin ADME R-HSA-9754706,0.730142995434874,0.2063699986106629,4.81348814229249,7.596091565029778,1/9,PON1,Reactome_2022,PBMC_up
EGFR Interacts With Phospholipase C-gamma R-HSA-212718,0.730142995434874,0.2063699986106629,4.81348814229249,7.596091565029778,1/9,EREG,Reactome_2022,PBMC_up
Phase 3 - Rapid Repolarisation R-HSA-5576890,0.730142995434874,0.2063699986106629,4.81348814229249,7.596091565029778,1/9,KCNA5,Reactome_2022,PBMC_up
Prostanoid Ligand Receptors R-HSA-391908,0.730142995434874,0.2063699986106629,4.81348814229249,7.596091565029778,1/9,PTGDR,Reactome_2022,PBMC_up
Synthesis Of 5-Eicosatetraenoic Acids R-HSA-2142688,0.730142995434874,0.2063699986106629,4.81348814229249,7.596091565029778,1/9,PON1,Reactome_2022,PBMC_up
TRAF6 Mediated IRF7 Activation In TLR7/8 Or 9 Signaling R-HSA-975110,0.730142995434874,0.2063699986106629,4.81348814229249,7.596091565029778,1/9,UBE2V1,Reactome_2022,PBMC_up
Transport Of Gamma-Carboxylated Protein Precursors From Endoplasmic Reticulum To Golgi Apparatus R-HSA-159763,0.730142995434874,0.2063699986106629,4.81348814229249,7.596091565029778,1/9,GAS6,Reactome_2022,PBMC_up
p75NTR Regulates Axonogenesis R-HSA-193697,0.730142995434874,0.2063699986106629,4.81348814229249,7.596091565029778,1/9,ARHGDIA,Reactome_2022,PBMC_up
Detoxification Of Reactive Oxygen Species R-HSA-3299685,0.730142995434874,0.2128852605843656,2.408539603960396,3.726015442583599,2/34,GPX5;NOX4,Reactome_2022,PBMC_up
Semaphorin Interactions R-HSA-373755,0.730142995434874,0.2209905464243295,1.8961748633879785,2.8625326125394377,3/64,ARHGEF11;FES;ERBB2,Reactome_2022,PBMC_up
Drug ADME R-HSA-9748784,0.730142995434874,0.2210764398779394,1.6954973455967493,2.5589238677449293,4/95,SLC22A3;SLC16A1;BSG;PON1,Reactome_2022,PBMC_up
Metabolism Of Nucleotides R-HSA-15869,0.730142995434874,0.2210764398779394,1.6954973455967493,2.5589238677449293,4/95,CDA;ENTPD2;UMPS;GART,Reactome_2022,PBMC_up
Gene And Protein Expression By JAK-STAT Signaling After Interleukin-12 Stimulation R-HSA-8950505,0.730142995434874,0.2222552921656237,2.3354335433543354,3.5123252831419336,2/35,IFNG;S100A9,Reactome_2022,PBMC_up
RUNX1 Interacts With Co-Factors Whose Precise Effect On RUNX1 Targets Is Not Known R-HSA-8939243,0.730142995434874,0.2222552921656237,2.3354335433543354,3.5123252831419336,2/35,SMARCD1;SMARCC2,Reactome_2022,PBMC_up
Abacavir ADME R-HSA-2161522,0.730142995434874,0.2264975482025283,4.278436539306105,6.3535687875832565,1/10,SLC22A3,Reactome_2022,PBMC_up
Bicarbonate Transporters R-HSA-425381,0.730142995434874,0.2264975482025283,4.278436539306105,6.3535687875832565,1/10,SLC4A4,Reactome_2022,PBMC_up
Cohesin Loading Onto Chromatin R-HSA-2470946,0.730142995434874,0.2264975482025283,4.278436539306105,6.3535687875832565,1/10,NIPBL,Reactome_2022,PBMC_up
Condensation Of Prometaphase Chromosomes R-HSA-2514853,0.730142995434874,0.2264975482025283,4.278436539306105,6.3535687875832565,1/10,NCAPG,Reactome_2022,PBMC_up
Constitutive Signaling By Overexpressed ERBB2 R-HSA-9634285,0.730142995434874,0.2264975482025283,4.278436539306105,6.3535687875832565,1/10,ERBB2,Reactome_2022,PBMC_up
Gamma-carboxylation Of Protein Precursors R-HSA-159740,0.730142995434874,0.2264975482025283,4.278436539306105,6.3535687875832565,1/10,GAS6,Reactome_2022,PBMC_up
HDL Remodeling R-HSA-8964058,0.730142995434874,0.2264975482025283,4.278436539306105,6.3535687875832565,1/10,PLTP,Reactome_2022,PBMC_up
IRAK1 Recruits IKK Complex R-HSA-937039,0.730142995434874,0.2264975482025283,4.278436539306105,6.3535687875832565,1/10,UBE2V1,Reactome_2022,PBMC_up
Interaction With Cumulus Cells And Zona Pellucida R-HSA-2534343,0.730142995434874,0.2264975482025283,4.278436539306105,6.3535687875832565,1/10,ADAM30,Reactome_2022,PBMC_up
Interleukin-21 Signaling R-HSA-9020958,0.730142995434874,0.2264975482025283,4.278436539306105,6.3535687875832565,1/10,IL2RG,Reactome_2022,PBMC_up
Organic Cation Transport R-HSA-549127,0.730142995434874,0.2264975482025283,4.278436539306105,6.3535687875832565,1/10,SLC22A3,Reactome_2022,PBMC_up
Purine Ribonucleoside Monophosphate Biosynthesis R-HSA-73817,0.730142995434874,0.2264975482025283,4.278436539306105,6.3535687875832565,1/10,GART,Reactome_2022,PBMC_up
RHOBTB3 ATPase Cycle R-HSA-9706019,0.730142995434874,0.2264975482025283,4.278436539306105,6.3535687875832565,1/10,RHOBTB3,Reactome_2022,PBMC_up
RUNX1 And FOXP3 Control Development Of Regulatory T Lymphocytes (Tregs) R-HSA-8877330,0.730142995434874,0.2264975482025283,4.278436539306105,6.3535687875832565,1/10,IFNG,Reactome_2022,PBMC_up
RUNX3 Regulates p14-ARF R-HSA-8951936,0.730142995434874,0.2264975482025283,4.278436539306105,6.3535687875832565,1/10,CDKN2A,Reactome_2022,PBMC_up
Removal Of Aminoterminal Propeptides From Gamma-Carboxylated Proteins R-HSA-159782,0.730142995434874,0.2264975482025283,4.278436539306105,6.3535687875832565,1/10,GAS6,Reactome_2022,PBMC_up
STAT3 Nuclear Events Downstream Of ALK Signaling R-HSA-9701898,0.730142995434874,0.2264975482025283,4.278436539306105,6.3535687875832565,1/10,IL2RG,Reactome_2022,PBMC_up
STAT5 Activation Downstream Of FLT3 ITD Mutants R-HSA-9702518,0.730142995434874,0.2264975482025283,4.278436539306105,6.3535687875832565,1/10,NOX4,Reactome_2022,PBMC_up
Sodium/Calcium Exchangers R-HSA-425561,0.730142995434874,0.2264975482025283,4.278436539306105,6.3535687875832565,1/10,SLC24A4,Reactome_2022,PBMC_up
Toll-like Receptor Cascades R-HSA-168898,0.730142995434874,0.2292956928497232,1.4844925533548288,2.186275828276916,6/162,SOCS1;S100A12;UBE2V1;PTPN4;S100A9;N4BP1,Reactome_2022,PBMC_up
Muscle Contraction R-HSA-397014,0.730142995434874,0.2305301297261472,1.4299259259259258,2.0982357115814065,7/196,MYBPC1;TPM4;KCNK13;SCN9A;TMOD2;KCNIP4;KCNA5,Reactome_2022,PBMC_up
ROS And RNS Production In Phagocytes R-HSA-1222556,0.730142995434874,0.2316569342104397,2.2666278392545136,3.31493807775717,2/36,ATP6V0A4;ATP6V0D2,Reactome_2022,PBMC_up
Metabolism Of Lipids R-HSA-556833,0.730142995434874,0.234782839253486,1.2000174241324235,1.7389383856352123,22/732,TPTE2;OSBPL9;VAC14;PLA2G4F;SLC44A3;MID1IP1;PON1;CPNE6;AKR1C3;ELOVL6;HSD17B13;TPTE;SGMS2;NR1D1;PLA2G6;CYP7A1;FA2H;CARM1;PCDHB16;PLBD1;PPARG;PNPLA2,Reactome_2022,PBMC_up
Visual Phototransduction R-HSA-2187338,0.730142995434874,0.2373521874457844,1.641131931813375,2.360292713269964,4/98,GRK7;C1D;AKR1C3;GNAT1,Reactome_2022,PBMC_up
ADORA2B Mediated Anti-Inflammatory Cytokine Production R-HSA-9660821,0.730142995434874,0.2391706499390909,1.5309397331309682,2.190128648507558,5/131,PRKAR2B;GNB3;ADRB2;GPR84;PTGDR,Reactome_2022,PBMC_up
Defective B3GALTL Causes PpS R-HSA-5083635,0.730142995434874,0.241082580403633,2.2017538896746816,3.132249754268448,2/37,ADAMTSL5;ADAMTS1,Reactome_2022,PBMC_up
Formation Of Fibrin Clot (Clotting Cascade) R-HSA-140877,0.730142995434874,0.241082580403633,2.2017538896746816,3.132249754268448,2/37,F12;PF4,Reactome_2022,PBMC_up
MAP2K And MAPK Activation R-HSA-5674135,0.730142995434874,0.241082580403633,2.2017538896746816,3.132249754268448,2/37,FN1;ARRB2,Reactome_2022,PBMC_up
NCAM1 Interactions R-HSA-419037,0.730142995434874,0.241082580403633,2.2017538896746816,3.132249754268448,2/37,ST8SIA2;NCAM1,Reactome_2022,PBMC_up
Anti-inflammatory Response Favoring Leishmania Infection R-HSA-9662851,0.730142995434874,0.2417402281279812,1.4562572967273002,2.0677274548011133,6/165,YES1;PRKAR2B;GNB3;ADRB2;GPR84;PTGDR,Reactome_2022,PBMC_up
Activation Of Phototransduction Cascade R-HSA-2485179,0.730142995434874,0.2461156164387215,3.850395256916996,5.39807652351382,1/11,GNAT1,Reactome_2022,PBMC_up
Aspartate And Asparagine Metabolism R-HSA-8963693,0.730142995434874,0.2461156164387215,3.850395256916996,5.39807652351382,1/11,FOLH1,Reactome_2022,PBMC_up
Biotin Transport And Metabolism R-HSA-196780,0.730142995434874,0.2461156164387215,3.850395256916996,5.39807652351382,1/11,SP8,Reactome_2022,PBMC_up
CASP8 Activity Is Inhibited R-HSA-5218900,0.730142995434874,0.2461156164387215,3.850395256916996,5.39807652351382,1/11,FASLG,Reactome_2022,PBMC_up
Carnitine Metabolism R-HSA-200425,0.730142995434874,0.2461156164387215,3.850395256916996,5.39807652351382,1/11,MID1IP1,Reactome_2022,PBMC_up
Dimerization Of Procaspase-8 R-HSA-69416,0.730142995434874,0.2461156164387215,3.850395256916996,5.39807652351382,1/11,FASLG,Reactome_2022,PBMC_up
Endosomal/Vacuolar Pathway R-HSA-1236977,0.730142995434874,0.2461156164387215,3.850395256916996,5.39807652351382,1/11,HLA-G,Reactome_2022,PBMC_up
Erythrocytes Take Up Carbon Dioxide And Release Oxygen R-HSA-1237044,0.730142995434874,0.2461156164387215,3.850395256916996,5.39807652351382,1/11,RHAG,Reactome_2022,PBMC_up
Establishment Of Sister Chromatid Cohesion R-HSA-2468052,0.730142995434874,0.2461156164387215,3.850395256916996,5.39807652351382,1/11,ESCO2,Reactome_2022,PBMC_up
Ethanol Oxidation R-HSA-71384,0.730142995434874,0.2461156164387215,3.850395256916996,5.39807652351382,1/11,ADH1C,Reactome_2022,PBMC_up
"Gamma-carboxylation, Transport, And Amino-Terminal Cleavage Of Proteins R-HSA-159854",0.730142995434874,0.2461156164387215,3.850395256916996,5.39807652351382,1/11,GAS6,Reactome_2022,PBMC_up
Killing Mechanisms R-HSA-9664420,0.730142995434874,0.2461156164387215,3.850395256916996,5.39807652351382,1/11,NOX1,Reactome_2022,PBMC_up
Pyrimidine Salvage R-HSA-73614,0.730142995434874,0.2461156164387215,3.850395256916996,5.39807652351382,1/11,CDA,Reactome_2022,PBMC_up
Synthesis Of PIPs At Late Endosome Membrane R-HSA-1660517,0.730142995434874,0.2461156164387215,3.850395256916996,5.39807652351382,1/11,VAC14,Reactome_2022,PBMC_up
eNOS Activation R-HSA-203615,0.730142995434874,0.2461156164387215,3.850395256916996,5.39807652351382,1/11,DDAH1,Reactome_2022,PBMC_up
FCGR3A-mediated IL10 Synthesis R-HSA-9664323,0.7358654772850644,0.2505249883341287,2.1404840484048404,2.962850762712232,2/38,YES1;PRKAR2B,Reactome_2022,PBMC_up
HSP90 Chaperone Cycle For Steroid Hormone Receptors (SHR) In Presence Of Ligand R-HSA-3371497,0.7358654772850644,0.2505249883341287,2.1404840484048404,2.962850762712232,2/38,PGR;HSPA1B,Reactome_2022,PBMC_up
Signaling By RAF1 Mutants R-HSA-9656223,0.7358654772850644,0.2505249883341287,2.1404840484048404,2.962850762712232,2/38,FN1;ARRB2,Reactome_2022,PBMC_up
RHOB GTPase Cycle R-HSA-9013026,0.7446719132114543,0.2547954824401667,1.7520743145743145,2.3956008472673846,3/69,ARHGEF11;OPHN1;PCDH7,Reactome_2022,PBMC_up
RHOU GTPase Cycle R-HSA-9013420,0.7446719132114543,0.2599772658935863,2.0825260904468825,2.8054981193352284,2/39,DST;DLG5,Reactome_2022,PBMC_up
