Term,Adjusted P-value,P-value,Odds Ratio,Combined Score,Overlap,Genes,library,set_label
Signaling By FGFR1 R-HSA-5654736,0.305420945725246,0.1354834513059318,1.5131156781130766,3.0245756698023105,13/49,SHC1;FRS2;PIK3R1;FGF5;PPP2CA;SPRED1;FGF9;UBB;UBC;MAPK1;GRB2;PLCG1;MAPK3,Reactome_2022,LUAD_up_targets
ARMS-mediated Activation R-HSA-170984,0.305420945725246,0.1359193907770336,3.1406979761286973,6.267869857547946,3/7,RAP1A;YWHAB;CRK,Reactome_2022,LUAD_up_targets
Activated NTRK3 Signals Thru RAS R-HSA-9034864,0.305420945725246,0.1359193907770336,3.1406979761286973,6.267869857547946,3/7,SHC1;NTRK3;GRB2,Reactome_2022,LUAD_up_targets
"Activation Of NIMA Kinases NEK9, NEK6, NEK7 R-HSA-2980767",0.305420945725246,0.1359193907770336,3.1406979761286973,6.267869857547946,3/7,NEK9;PLK1;CDK1,Reactome_2022,LUAD_up_targets
ChREBP Activates Metabolic Gene Expression R-HSA-163765,0.305420945725246,0.1359193907770336,3.1406979761286973,6.267869857547946,3/7,FASN;AGPAT1;ACACA,Reactome_2022,LUAD_up_targets
Fructose Metabolism R-HSA-5652084,0.305420945725246,0.1359193907770336,3.1406979761286973,6.267869857547946,3/7,GLYCTK;SORD;AKR1B1,Reactome_2022,LUAD_up_targets
Glycerophospholipid Catabolism R-HSA-6814848,0.305420945725246,0.1359193907770336,3.1406979761286973,6.267869857547946,3/7,GDE1;GDPD1;PNPLA6,Reactome_2022,LUAD_up_targets
Modulation By Mtb Of Host Immune System R-HSA-9637628,0.305420945725246,0.1359193907770336,3.1406979761286973,6.267869857547946,3/7,UBB;UBC;B2M,Reactome_2022,LUAD_up_targets
Release Of Apoptotic Factors From Mitochondria R-HSA-111457,0.305420945725246,0.1359193907770336,3.1406979761286973,6.267869857547946,3/7,BAX;CYCS;BAK1,Reactome_2022,LUAD_up_targets
IKK Complex Recruitment Mediated By RIP1 R-HSA-937041,0.3097995979966356,0.1384058389197932,1.8326136363636365,3.6241126736906417,7/23,IKBKB;UBB;TRAF6;UBC;UBE2N;UBE2D1;UBE2V1,Reactome_2022,LUAD_up_targets
Post-chaperonin Tubulin Folding Pathway R-HSA-389977,0.3097995979966356,0.1384058389197932,1.8326136363636365,3.6241126736906417,7/23,TUBA1C;TUBA1B;TUBB2B;TUBB2A;TUBB;TBCC;TUBB4A,Reactome_2022,LUAD_up_targets
Signaling By NTRK2 (TRKB) R-HSA-9006115,0.3097995979966356,0.1384058389197932,1.8326136363636365,3.6241126736906417,7/23,DOCK3;SHC1;FRS2;GRB2;PIK3R1;PLCG1;GRIN2B,Reactome_2022,LUAD_up_targets
UCH Proteinases R-HSA-5689603,0.3101225013394169,0.1387295680181535,1.3390171274560947,2.644865186782397,23/95,USP15;MBD5;INO80D;PSMD11;TGFB1;ACTR5;FOXK2;FOXK1;HCFC1;TGFBR2;SMAD7;ASXL1;UCHL1;PSMD7;PSMB5;PSMB2;UBB;PSMC4;PSMD3;CNKSR3;UBC;PSMF1;OGT,Reactome_2022,LUAD_up_targets
Activation Of ATR In Response To Replication Stress R-HSA-176187,0.3137522008584772,0.1405348399678596,1.6113455039891225,3.1619430402066544,10/36,RFC5;ORC4;MCM8;POLR1A;CHEK1;CDK2;HUS1;CLSPN;CDC6;CDC25A,Reactome_2022,LUAD_up_targets
Autodegradation Of Cdh1 By Cdh1:APC/C R-HSA-174084,0.3166932418167063,0.1425417671071888,1.426578849701153,2.779147102117716,16/63,PSMD11;ANAPC16;UBE2D1;FZR1;PSMD7;PSMB5;PSMB2;UBB;PSMC4;UBE2S;CDC27;PSMD3;UBC;PSMF1;ANAPC1;ANAPC2,Reactome_2022,LUAD_up_targets
Initiation Of Nuclear Envelope (NE) Reformation R-HSA-2995383,0.3166932418167063,0.1431344302525563,1.9331642130915048,3.758015204476843,6/19,PPP2CA;CDK1;LBR;KPNB1;LMNB1;TMPO,Reactome_2022,LUAD_up_targets
Signaling By KIT In Disease R-HSA-9669938,0.3166932418167063,0.1431344302525563,1.9331642130915048,3.758015204476843,6/19,STAT5A;YES1;STAT3;GRB2;PIK3R1;JAK2,Reactome_2022,LUAD_up_targets
Interleukin-10 Signaling R-HSA-6783783,0.3166932418167063,0.1434418185456898,1.5235843480316822,2.9585353523246374,12/45,CD86;CXCL10;IL1A;IL1RN;CXCL8;CCL5;STAT3;FPR1;LIF;PTGS2;CCR5;JAK1,Reactome_2022,LUAD_up_targets
Pyruvate Metabolism And Citric Acid (TCA) Cycle R-HSA-71406,0.3166932418167063,0.1437561609439777,1.466575591985428,2.8446239023761963,14/54,FAHD1;SLC16A1;PDPK1;GLO1;DLST;CS;LDHA;PDP2;NNT;BSG;PDK3;SUCLG1;VDAC1;L2HGDH,Reactome_2022,LUAD_up_targets
Regulation Of RUNX3 Expression And Activity R-HSA-8941858,0.3166932418167063,0.1437561609439777,1.466575591985428,2.8446239023761963,14/54,PSMD11;TGFB1;SMURF1;RUNX3;PSMD7;PSMB5;PSMB2;UBB;PSMC4;PSMD3;UBC;MDM2;EP300;PSMF1,Reactome_2022,LUAD_up_targets
CASP8 Activity Is Inhibited R-HSA-5218900,0.3166932418167063,0.1456076371146208,2.3930888732342144,4.61109862715565,4/11,CASP8;FASN;TNFRSF10B;FADD,Reactome_2022,LUAD_up_targets
Dimerization Of Procaspase-8 R-HSA-69416,0.3166932418167063,0.1456076371146208,2.3930888732342144,4.61109862715565,4/11,CASP8;FASN;TNFRSF10B;FADD,Reactome_2022,LUAD_up_targets
Endosomal/Vacuolar Pathway R-HSA-1236977,0.3166932418167063,0.1456076371146208,2.3930888732342144,4.61109862715565,4/11,HLA-B;LNPEP;B2M;HLA-E,Reactome_2022,LUAD_up_targets
"Gamma-carboxylation, Transport, And Amino-Terminal Cleavage Of Proteins R-HSA-159854",0.3166932418167063,0.1456076371146208,2.3930888732342144,4.61109862715565,4/11,FAM110A;GGCX;FURIN;TTF2,Reactome_2022,LUAD_up_targets
Interleukin-6 Signaling R-HSA-1059683,0.3166932418167063,0.1456076371146208,2.3930888732342144,4.61109862715565,4/11,SOCS3;STAT3;JAK2;JAK1,Reactome_2022,LUAD_up_targets
Regulation Of BACH1 Activity R-HSA-9708530,0.3166932418167063,0.1456076371146208,2.3930888732342144,4.61109862715565,4/11,BRIP1;UBB;UBC;MAFK,Reactome_2022,LUAD_up_targets
Regulation Of Gene Expression By Hypoxia-inducible Factor R-HSA-1234158,0.3166932418167063,0.1456076371146208,2.3930888732342144,4.61109862715565,4/11,EP300;HIGD1A;HIF1A;VEGFA,Reactome_2022,LUAD_up_targets
Signaling By PDGFRA Extracellular Domain Mutants R-HSA-9673770,0.3166932418167063,0.1456076371146208,2.3930888732342144,4.61109862715565,4/11,PDGFRA;STAT3;GRB2;PIK3R1,Reactome_2022,LUAD_up_targets
"WNT5A-dependent Internalization Of FZD2, FZD5 And ROR2 R-HSA-5140745",0.3166932418167063,0.1456076371146208,2.3930888732342144,4.61109862715565,4/11,CLTA;RORA;AP2B1;AP2M1,Reactome_2022,LUAD_up_targets
Depolymerisation Of Nuclear Lamina R-HSA-4419969,0.3166932418167063,0.1462135142200178,2.094106957424714,4.026312850652943,5/15,PRKCB;CDK1;LPIN3;LMNB1;TMPO,Reactome_2022,LUAD_up_targets
GRB2:SOS Provides Linkage To MAPK Signaling For Integrins R-HSA-354194,0.3166932418167063,0.1462135142200178,2.094106957424714,4.026312850652943,5/15,RAP1B;RAP1A;FN1;GRB2;TLN1,Reactome_2022,LUAD_up_targets
Regulation Of Innate Immune Responses To Cytosolic DNA R-HSA-3134975,0.3166932418167063,0.1462135142200178,2.094106957424714,4.026312850652943,5/15,TBK1;UBB;UBC;DTX4;TRIM56,Reactome_2022,LUAD_up_targets
Synthesis Of Prostaglandins (PG) And Thromboxanes (TX) R-HSA-2162123,0.3166932418167063,0.1462135142200178,2.094106957424714,4.026312850652943,5/15,PTGES2;PTGS2;CYP8B1;PTGR2;PTGS1,Reactome_2022,LUAD_up_targets
Synthesis Of Bile Acids And Bile Salts Via 27-Hydroxycholesterol R-HSA-193807,0.3166932418167063,0.1462135142200178,2.094106957424714,4.026312850652943,5/15,HSD3B7;NCOA2;AKR1D1;CYP7B1;CYP8B1,Reactome_2022,LUAD_up_targets
TRAF3-dependent IRF Activation Pathway R-HSA-918233,0.3166932418167063,0.1462135142200178,2.094106957424714,4.026312850652943,5/15,IFIH1;MAVS;SIKE1;TBK1;EP300,Reactome_2022,LUAD_up_targets
mRNA Decay By 5 To 3 Exoribonuclease R-HSA-430039,0.3166932418167063,0.1462135142200178,2.094106957424714,4.026312850652943,5/15,EDC4;DDX6;LSM4;DCP2;EDC3,Reactome_2022,LUAD_up_targets
p130Cas Linkage To MAPK Signaling For Integrins R-HSA-372708,0.3166932418167063,0.1462135142200178,2.094106957424714,4.026312850652943,5/15,RAP1B;RAP1A;FN1;TLN1;CRK,Reactome_2022,LUAD_up_targets
tRNA Processing R-HSA-72306,0.3166932418167063,0.1462506984778539,1.3099393267223385,2.5182706119114355,25/105,COLEC12;NUP205;CSTF2;AAAS;MTO1;NUP160;TRMT112;POM121C;NUP85;TPR;RPP14;NUP214;TRMT10C;NUP210;NUP155;RPP40;CDKAL1;QTRT2;CTU1;NUP50;TRMT5;NUP98;RPP25;RAN;NUP37,Reactome_2022,LUAD_up_targets
Cilium Assembly R-HSA-5617833,0.3176503566196469,0.146876524849015,1.2231651376146788,2.346230124768934,42/186,YWHAE;UNC119B;TRAF3IP1;DCTN1;CCP110;PKD1;DYNC2LI1;IFT74;ACTR1A;KIF3B;HAUS8;KIF3A;TCTN3;TTC21B;TMEM67;BBS9;CEP97;RAB8A;CLASP1;HSP90AA1;MKKS;CEP135;EXOC7;PTGES2;SMOX;TUBB;NDE1;PLK1;RAB3IP;HAUS3;CSNK1E;HAUS5;CKAP5;DYNLL2;TUBB4A;HAUS2;TTC30B;CENPJ;TCP1;CDK1;MAPRE1;PAFAH1B1,Reactome_2022,LUAD_up_targets
Nuclear Signaling By ERBB4 R-HSA-1251985,0.3198674821062745,0.1482719057680126,1.6392479435957696,3.128844827371672,9/32,YAP1;STAT5A;BTC;NCSTN;SPARC;STMN1;TAB2;ADAP1;HBEGF,Reactome_2022,LUAD_up_targets
RAF Activation R-HSA-5673000,0.3198674821062745,0.1482719057680126,1.6392479435957696,3.128844827371672,9/32,PPP1CB;PPP2CA;PPP1CC;MAP2K2;YWHAB;PPP2R5E;SHOC2;PPP2R5C;JAK2,Reactome_2022,LUAD_up_targets
Transcriptional Regulation Of Granulopoiesis R-HSA-9616222,0.3256929346489307,0.1511607254562745,1.428499597747385,2.6990237123669907,15/59,CDKN1A;SPI1;KMT2A;STAT3;RUNX1;CREB1;TFDP1;TFDP2;CDK4;MYC;MYB;CDK2;RARA;E2F1;EP300,Reactome_2022,LUAD_up_targets
Binding And Uptake Of Ligands By Scavenger Receptors R-HSA-2173782,0.3266270998255279,0.151972331168822,1.536167446697868,2.894226733859056,11/41,COLEC12;COL1A1;HSP90AA1;SPARC;COL1A2;COL4A1;DLC1;C1D;HYOU1;MASP1;SCARF1,Reactome_2022,LUAD_up_targets
Non-integrin membrane-ECM Interactions R-HSA-3000171,0.3266270998255279,0.151972331168822,1.536167446697868,2.894226733859056,11/41,ITGB1;TGFB1;ITGA2;SDC3;PDGFA;CASK;LAMB1;ITGA6;LAMC1;THBS1;DDR2,Reactome_2022,LUAD_up_targets
DAP12 Signaling R-HSA-2424491,0.3355981101233324,0.1563405547738904,1.6755520914523252,3.1093531942574377,8/28,VAV3;SHC1;GRB2;PIK3R1;PLCG1;B2M;HLA-E;VAV2,Reactome_2022,LUAD_up_targets
Fatty Acid Metabolism R-HSA-8978868,0.342743414052263,0.1598675878044699,1.2203603512036465,2.237420118050557,39/173,SLC25A1;ECHS1;PRKAA2;ALOX15;CYP4A22;PCTP;PTGS2;HACD2;ACACA;HACD4;PTGS1;THEM4;HADH;MORC2;DECR1;ACOT9;OLAH;ABCC1;PTGES2;EPHX2;MID1IP1;CYP4A11;SCD5;PLA2G4A;ACSL4;ELOVL7;CYP4F11;PTGR2;CYP8B1;NUDT7;ACOX1;SCD;FASN;EHHADH;MAPKAPK2;PCCB;ACOT2;CYP1A1;PPT1,Reactome_2022,LUAD_up_targets
RNA Polymerase I Transcription Initiation R-HSA-73762,0.3466098260583135,0.1618716027945943,1.4786812514342538,2.692607335733055,12/46,TAF1D;RRN3;MTA1;RBBP4;POLR1A;POLR2E;POLR2F;POLR1E;CHD4;CHD3;MTA3;GATAD2A,Reactome_2022,LUAD_up_targets
Signaling By Hedgehog R-HSA-5358351,0.3502721513950606,0.1637846633838015,1.249570248100044,2.260725919287016,31/135,GSK3B;VCP;PSMD11;HHIP;CUL3;CDC73;HHAT;SHH;PSMD7;GRK2;PSMB5;UBB;PSMB2;KIF3A;PRKAR2A;TTC21B;PSMD3;UBC;SPOP;PSMF1;BTRC;EVC2;SMURF1;CSNK1A1;SMOX;PTCH2;ITCH;EVC;PRKAR1A;PSMC4;P4HB,Reactome_2022,LUAD_up_targets
Downstream Signaling Of Activated FGFR3 R-HSA-5654708,0.3507930625302581,0.1646372533055783,1.724705882352941,3.1113878489874587,7/24,FGF5;FGF9;SHC1;FRS2;GRB2;PIK3R1;PLCG1,Reactome_2022,LUAD_up_targets
Other Interleukin Signaling R-HSA-449836,0.3507930625302581,0.1646372533055783,1.724705882352941,3.1113878489874587,7/24,CD4;TXLNA;CASP3;STXBP2;IFNLR1;STX4;JAK1,Reactome_2022,LUAD_up_targets
RHO GTPases Activate NADPH Oxidases R-HSA-5668599,0.3507930625302581,0.1646372533055783,1.724705882352941,3.1113878489874587,7/24,PRKCB;PRKCD;MAPK1;CYBA;MAPK14;S100A9;MAPK3,Reactome_2022,LUAD_up_targets
Negative Regulation Of FGFR1 Signaling R-HSA-5654726,0.3638176159507403,0.1709605926805562,1.5708484927234927,2.7746245674161507,9/33,FGF5;PPP2CA;FGF9;UBB;UBC;MAPK1;FRS2;GRB2;MAPK3,Reactome_2022,LUAD_up_targets
Formation Of Incision Complex In GG-NER R-HSA-5696395,0.3644209673157947,0.1720463186318626,1.4865213963397246,2.616265087608221,11/42,SUMO1;UBB;PARP1;PARP2;POLR1A;ERCC1;UBC;UBE2N;UBE2V2;XPC;RAD23B,Reactome_2022,LUAD_up_targets
Nef-mediated Downmodulation Of Cell Surface Receptors By Recruitment To Clathrin Adapters R-HSA-164938,0.3644209673157947,0.1729312460642081,1.79496976666543,3.1499227718978706,6/20,CD4;AP1S1;AP2B1;AP1S3;B2M;AP2M1,Reactome_2022,LUAD_up_targets
PI-3K cascade:FGFR4 R-HSA-5654720,0.3644209673157947,0.1729312460642081,1.79496976666543,3.1499227718978706,6/20,KLB;FGF9;FRS2;GRB2;PIK3R1;FGFR4,Reactome_2022,LUAD_up_targets
Phosphorylation Of CD3 And TCR Zeta Chains R-HSA-202427,0.3644209673157947,0.1729312460642081,1.79496976666543,3.1499227718978706,6/20,HLA-DRB5;CD4;PTPRJ;CSK;CD3D;PAG1,Reactome_2022,LUAD_up_targets
Receptor-type Tyrosine-Protein Phosphatases R-HSA-388844,0.3644209673157947,0.1729312460642081,1.79496976666543,3.1499227718978706,6/20,PTPRD;PPFIBP1;NTRK3;SLITRK5;PTPRF;LRRC4B,Reactome_2022,LUAD_up_targets
Regulation Of FZD By Ubiquitination R-HSA-4641263,0.3644209673157947,0.1729312460642081,1.79496976666543,3.1499227718978706,6/20,ZNRF3;UBB;FZD6;UBC;RSPO1;LRP6,Reactome_2022,LUAD_up_targets
Regulation Of Gene Expression In Beta Cells R-HSA-210745,0.3644209673157947,0.1729312460642081,1.79496976666543,3.1499227718978706,6/20,MAP4K2;AKT2;AKT3;AKT1;HNF1A;FOXO1,Reactome_2022,LUAD_up_targets
Signal Transduction By L1 R-HSA-445144,0.3644209673157947,0.1729312460642081,1.79496976666543,3.1499227718978706,6/20,ITGB1;MAP2K2;MAPK1;EGFR;VAV2;MAPK3,Reactome_2022,LUAD_up_targets
Stabilization Of P53 R-HSA-69541,0.3748849385705424,0.1781137352814903,1.3965651834504291,2.409539956436998,14/56,PSMD11;PHF20;PSMD7;PSMB5;PSMB2;UBB;PSMC4;PSMD3;UBC;MDM2;ATM;MDM4;PSMF1;TP53,Reactome_2022,LUAD_up_targets
Rap1 Signaling R-HSA-392517,0.37929805208984,0.1807061764588609,1.9036155952043805,3.25686337235536,5/16,RAP1B;RAP1A;YWHAB;RASGRP1;YWHAZ,Reactome_2022,LUAD_up_targets
Translesion Synthesis By REV1 R-HSA-110312,0.37929805208984,0.1807061764588609,1.9036155952043805,3.25686337235536,5/16,RFC5;PCNA;UBB;POLR1A;UBC,Reactome_2022,LUAD_up_targets
IRS-mediated Signaling R-HSA-112399,0.37929805208984,0.1814261931895947,1.4363440460709642,2.451704783184692,12/47,KLB;FGF5;FGF9;IRS1;PDPK1;AKT2;THEM4;FRS2;GRB2;TRIB3;PIK3R1;FGFR4,Reactome_2022,LUAD_up_targets
Budding And Maturation Of HIV Virion R-HSA-162588,0.37929805208984,0.1815274821054963,1.5956649222432542,2.7227600000739987,8/29,UBB;VPS4A;UBC;CHMP2A;NEDD4L;CHMP4B;VPS37B;CHMP7,Reactome_2022,LUAD_up_targets
Energy Dependent Regulation Of mTOR By LKB1-AMPK R-HSA-380972,0.37929805208984,0.1815274821054963,1.5956649222432542,2.7227600000739987,8/29,PPM1A;PRKAA1;PRKAA2;CAB39;RRAGC;STRADB;TSC1;MTOR,Reactome_2022,LUAD_up_targets
"FOXO-mediated Transcription Of Oxidative Stress, Metabolic And Neuronal Genes R-HSA-9615017",0.37929805208984,0.1815274821054963,1.5956649222432542,2.7227600000739987,8/29,SMAD2;ATXN3;MAP4K2;SMAD4;SMAD3;NR3C1;FOXO1;PLXNA4,Reactome_2022,LUAD_up_targets
Gene Silencing By RNA R-HSA-211000,0.3812159404612191,0.1831726783017871,1.2623563146112635,2.1426301609438463,25/108,NUP205;AAAS;NUP160;POM121C;NUP85;TPR;POLR2E;POLR2F;NUP214;HSP90AA1;NUP210;NUP155;DICER1;TSN;TARBP2;AGO3;AGO4;AGO1;NUP50;AGO2;NUP98;RAN;TNRC6A;NUP37;TNRC6B,Reactome_2022,LUAD_up_targets
Eicosanoids R-HSA-211979,0.3812159404612191,0.1867226029439728,2.093822995068777,3.513709632867293,4/12,CYP4A11;CYP4A22;CYP4F11;CYP8B1,Reactome_2022,LUAD_up_targets
Hyaluronan Uptake And Degradation R-HSA-2160916,0.3812159404612191,0.1867226029439728,2.093822995068777,3.513709632867293,4/12,CHORDC1;CD44;SPAM1;SLC9A1,Reactome_2022,LUAD_up_targets
Miscellaneous Substrates R-HSA-211958,0.3812159404612191,0.1867226029439728,2.093822995068777,3.513709632867293,4/12,CYP2W1;CYP4A11;CYP4A22;CYP4F11,Reactome_2022,LUAD_up_targets
Translation Of Replicase And Assembly Of Replication Transcription Complex R-HSA-9679504,0.3812159404612191,0.1867226029439728,2.093822995068777,3.513709632867293,4/12,MAP1LC3B;CHMP2A;CHMP4B;CHMP7,Reactome_2022,LUAD_up_targets
Transport Of Nucleosides And Free Purine And Pyrimidine Bases Across Plasma Membrane R-HSA-83936,0.3812159404612191,0.1867226029439728,2.093822995068777,3.513709632867293,4/12,SLC29A4;SLC25A5;SLC29A1;SLC25A6,Reactome_2022,LUAD_up_targets
Axonal Growth Inhibition (RHOA Activation) R-HSA-193634,0.3812159404612191,0.1875194151574284,2.51240269849507,4.205442769356577,3/8,ARHGDIA;RHOA;RTN4,Reactome_2022,LUAD_up_targets
CDC6 Association With ORC:origin Complex R-HSA-68689,0.3812159404612191,0.1875194151574284,2.51240269849507,4.205442769356577,3/8,ORC4;MCM8;CDC6,Reactome_2022,LUAD_up_targets
CREB1 Phosphorylation Thru Activation Of CaMKII/CaMKK/CaMKIV Cascasde R-HSA-442729,0.3812159404612191,0.1875194151574284,2.51240269849507,4.205442769356577,3/8,CREB1;CAMK4;KPNA2,Reactome_2022,LUAD_up_targets
EGFR Transactivation By Gastrin R-HSA-2179392,0.3812159404612191,0.1875194151574284,2.51240269849507,4.205442769356577,3/8,GRB2;EGFR;HBEGF,Reactome_2022,LUAD_up_targets
Formyl Peptide Receptors Bind Formyl Peptides And Many Other Ligands R-HSA-444473,0.3812159404612191,0.1875194151574284,2.51240269849507,4.205442769356577,3/8,APP;FPR1;FPR2,Reactome_2022,LUAD_up_targets
InlA-mediated Entry Of Listeria Monocytogenes Into Host Cells R-HSA-8876493,0.3812159404612191,0.1875194151574284,2.51240269849507,4.205442769356577,3/8,FZR1;UBB;UBC,Reactome_2022,LUAD_up_targets
Lectin Pathway Of Complement Activation R-HSA-166662,0.3812159404612191,0.1875194151574284,2.51240269849507,4.205442769356577,3/8,COLEC10;MASP1;MBL2,Reactome_2022,LUAD_up_targets
Myoclonic Epilepsy Of Lafora R-HSA-3785653,0.3812159404612191,0.1875194151574284,2.51240269849507,4.205442769356577,3/8,GYS1;UBB;UBC,Reactome_2022,LUAD_up_targets
Nef Mediated CD4 Down-regulation R-HSA-167590,0.3812159404612191,0.1875194151574284,2.51240269849507,4.205442769356577,3/8,CD4;AP2B1;AP2M1,Reactome_2022,LUAD_up_targets
Noncanonical Activation Of NOTCH3 R-HSA-9017802,0.3812159404612191,0.1875194151574284,2.51240269849507,4.205442769356577,3/8,NOTCH3;NCSTN;YBX1,Reactome_2022,LUAD_up_targets
POLB-Dependent Long Patch Base Excision Repair R-HSA-110362,0.3812159404612191,0.1875194151574284,2.51240269849507,4.205442769356577,3/8,PARP1;PARP2;APEX1,Reactome_2022,LUAD_up_targets
RUNX1 Regulates Transcription Of Genes Involved In Differentiation Of Keratinocytes R-HSA-8939242,0.3812159404612191,0.1875194151574284,2.51240269849507,4.205442769356577,3/8,SOCS3;SOCS4;RUNX1,Reactome_2022,LUAD_up_targets
RUNX2 Regulates Genes Involved In Cell Migration R-HSA-8941332,0.3812159404612191,0.1875194151574284,2.51240269849507,4.205442769356577,3/8,AKT2;AKT3;AKT1,Reactome_2022,LUAD_up_targets
Sema4D Mediated Inhibition Of Cell Attachment And Migration R-HSA-416550,0.3812159404612191,0.1875194151574284,2.51240269849507,4.205442769356577,3/8,RNMT;ARHGAP35;RHOA,Reactome_2022,LUAD_up_targets
Sodium/Proton Exchangers R-HSA-425986,0.3812159404612191,0.1875194151574284,2.51240269849507,4.205442769356577,3/8,SLC9A3;SLC9A7;SLC9A1,Reactome_2022,LUAD_up_targets
Synthesis Of UDP-N-acetyl-glucosamine R-HSA-446210,0.3812159404612191,0.1875194151574284,2.51240269849507,4.205442769356577,3/8,NAGK;GFPT1;PGM3,Reactome_2022,LUAD_up_targets
TRAIL Signaling R-HSA-75158,0.3812159404612191,0.1875194151574284,2.51240269849507,4.205442769356577,3/8,CASP8;TNFRSF10B;FADD,Reactome_2022,LUAD_up_targets
Activation Of NF-kappaB In B Cells R-HSA-1169091,0.3875058769380091,0.1908376743485218,1.3407341838063005,2.22070104583018,16/66,PSMD11;PRKCB;MALT1;RELA;IKBKB;PSMD7;PSMB5;PSMB2;UBB;PSMC4;PSMD3;UBC;REL;PSMF1;BTRC;MAP3K7,Reactome_2022,LUAD_up_targets
Metabolism Of Vitamins And Cofactors R-HSA-196854,0.389348396298144,0.1923051237298029,1.185422540302176,1.954372929361286,41/186,DHFR2;PANK2;MOCS2;RETSAT;PANK1;SHMT2;SHMT1;SDC3;QPRT;SLC2A1;SLC2A3;PTGS2;ACACA;MTHFD1L;RDH11;RFK;FPGS;PNPO;AKT1;GPC6;AASDHPPT;ABCC1;HSP90AA1;MMAB;MOCOS;MTHFR;APOC3;NMNAT2;COQ7;CYP8B1;COASY;DHFR;SLC25A16;AKR1B10;MTHFD1;FASN;C1D;PCCB;SLC25A32;NAXD;LRP12,Reactome_2022,LUAD_up_targets
ADP Signaling Thru P2Y Purinoceptor 1 R-HSA-418592,0.389348396298144,0.1928716592773213,1.628787878787879,2.6805455466577306,7/25,GNA11;GNAQ;GNB1;GNB4;PLA2G4A;GNG12;MAPK14,Reactome_2022,LUAD_up_targets
Deadenylation Of mRNA R-HSA-429947,0.389348396298144,0.1928716592773213,1.628787878787879,2.6805455466577306,7/25,EIF4A2;CNOT4;EIF4A1;CNOT6L;TNKS1BP1;PABPC1;EIF4E,Reactome_2022,LUAD_up_targets
Interleukin-7 Signaling R-HSA-1266695,0.389348396298144,0.1928716592773213,1.628787878787879,2.6805455466577306,7/25,STAT5A;CISH;IRS1;STAT3;PIK3R1;BRWD1;JAK1,Reactome_2022,LUAD_up_targets
Resolution Of AP Sites Via Multiple-Nucleotide Patch Replacement Pathway R-HSA-110373,0.389348396298144,0.1928716592773213,1.628787878787879,2.6805455466577306,7/25,RFC5;POLE4;PCNA;PARP1;PARP2;POLR1A;APEX1,Reactome_2022,LUAD_up_targets
Antigen processing-Cross Presentation R-HSA-1236975,0.3901279261200243,0.1934835837296648,1.2572136707539785,2.065052166749188,24/104,PSMD11;SNAP23;HLA-B;CYBA;LNPEP;HMGB1;HLA-E;TAPBP;IKBKB;VAMP8;SEC14L3;SEC61A1;PSMD7;PSMB5;UBB;PSMB2;PSMC4;PSMD3;UBC;STX4;PSMF1;B2M;S100A9;VAMP3,Reactome_2022,LUAD_up_targets
Negative Regulation Of FGFR2 Signaling R-HSA-5654727,0.3930050814051426,0.1951379397254701,1.507920997920998,2.46401617639536,9/34,FGF5;PPP2CA;FGF9;UBB;UBC;MAPK1;FRS2;GRB2;MAPK3,Reactome_2022,LUAD_up_targets
Transcriptional Regulation By Small RNAs R-HSA-5578749,0.4044012045565572,0.201030459903983,1.3003116831789887,2.0860885257342354,18/76,NUP214;NUP205;NUP210;NUP155;AAAS;NUP160;POM121C;NUP85;NUP50;AGO1;TPR;AGO2;POLR2E;POLR2F;NUP98;RAN;TNRC6A;NUP37,Reactome_2022,LUAD_up_targets
Neurotransmitter Receptors And Postsynaptic Signal Transmission R-HSA-112314,0.4046191641962144,0.2013729636624678,1.1808551070636553,1.892434320278959,40/182,GABRB2;GABRB1;PRKAA1;PRKAA2;GNAI3;GRIK4;NCALD;PPM1F;NRGN;GNAI2;RPS6KA3;GABRR2;CACNG8;GLRA2;PRKAR2A;MYO6;NPTN;MAPK1;KPNA2;AP2M1;MAPK3;CHRNB2;GABRA1;KCNJ6;ACTN2;PRKCB;PDPK1;CASK;AP2B1;GNG12;GRIN2B;GABRG2;ARHGEF9;GNAL;CREB1;PRKAR1A;CAMK4;GNB1;GNB4;MDM2,Reactome_2022,LUAD_up_targets
DNA Repair R-HSA-73894,0.4057148602305594,0.2021530640384905,1.1344102295773857,1.81361580899368,66/310,MRE11;ELL;USP32;ALKBH3;SUMO1;CHEK1;UFD1;EP300;KPNA2;POLH;PIAS4;RFC5;TIPIN;PARP1;PARP2;ACTR5;HUS1;TERF2;RAD23B;RAD51B;RNF168;POLR1A;CNKSR3;TIMELESS;UBE2V2;LRIF1;TP53;FAN1;VCP;PAXIP1;PCNA;INO80D;ABRAXAS1;RNF8;XPC;BRIP1;WRN;MAPK8;SLX4;UBB;TDG;NSD2;UBC;USP1;POLR2E;POLR2F;CLSPN;MBD4;XRCC6;UBE2B;ASCC1;EYA4;SMARCA5;FANCC;MLH1;FANCF;POLE4;NPLOC4;RAD51;APEX1;UVSSA;ERCC1;CDK2;SPRTN;UBE2N;ATM,Reactome_2022,LUAD_up_targets
